questionText,answerText
"I think I'm annoying and bothersome, but my girlfriend says I'm just fine. I don't think so, I think I'm stressing everyone else out","Interesting:  How much of your issue is your own self-judging and how much of your perception is real?There are many ways to stop judging and self-judging using Cognitive Theory (CBT).  You could find a (CBT) counselor/ therapist to help you reduce your judgments.  In addition, I've written extensively about this in my book, LIVING YES, A HANDBOOK FOR BEING HUMAN (www.LivingYes.org).  I recommend you visit the webpage and pick up a copy.As to your own perception:  You seem okay being who you are, and your girlfriend agrees.  Instead, you appear to be upset by your own guess at what others may be thinking. That's a trap that stresses a lot of folks out.  Consider this:  Many happy people don't mind what others think of them.  And consider this:  Many heroic characters in literature and movies are unlikeable.  (""Colombo"" is annoying and bothersome, but we love him.  So is Johnny's Depp's Jack Sparrow and many of the roles played by George Clooney, Sandra Bullock, and Jack Nicholson.)  Would it be okay with you to be an ""antihero"" in your own life?  If you don't want to be an antihero, you have the power to be the person you want.  Your behaviors and thoughts are completely under your control.  What other people think of you is not under your control.  You are completely in the driver's seat here.  The choices are all yours.  Enjoy who you are, and use your will power to make yourself who you want to be!  ~Mark  (www.MarkMorrisLCSW.com and www.LivingYes.org)"
"I'm a little paranoid. My mind does get the best of me. One night, I put chairs under all of my door knobs because I thought someone might break in. I also think a lot, which is probably the reason for the paranoia. I can't stand loud noises, like the sound of cars going by. The grocery store is too noisy, and I feel like people are looking at me.","Paranoid people don't realize they are paranoid.  They believe their actions to be reasonable responses to potential threats.From what you write, you are aware that your actions may be understood as extreme.Instead of trying to fit your behavior into a negative psychological category, try seeing each of the behaviors you list here, as your own uniqueness.This way you will become more tolerant of what very well be your natural tendencies.If you are someone who needs a lot of time in quiet, then not liking loud noises doesn't make you paranoid, it is simply the way of who you are.One possible way of feeling better is if you would accept the answers you've developed so far for yourself.  They may be a little unusual compared to what we consider mainstream.  From what you describe, you already are dealing with what you call ""paranoia""."
"When I go to school, I feel like everyone is judging me, even my friends. I get overwhelmed which these thoughts and sometimes cannot get out of what I call a deep hole of thoughts. I barely go to any of our school dances because of all of the people. Not even when I am completely alone do these thoughts go away. I still feel like people can see me and are judging me.","It sounds like a couple of things are going on here; you are noticing yourself feeling judged by the people around you and that you are avoiding social activities and in addition to this you have intrusive thoughts that you are being judged, even when alone. It sounds like these thoughts are pretty distressing and you are wondering what is happening to you. Many people who come to therapy experience intrusive and distressing thoughts of various kinds, which often influence their behavior in ways that they may not like, such as leading them to isolate. In therapy, you may be able to gain insight into the nature of your distress as well as learn ways to cope and eventually alleviate this distress so that you can have satisfaction and security in your life and relationships."
"Recently, I had a close call after delivering my second child (blood clot followed by internal bleeding and several blood transfusions). It was a close call. I am currently undergoing medical treatment because of the event, and I am constantly afraid the whole ordeal will happen again. I have never really had anxiety in the past, but I find now that it consumes my every day and night. With two beautiful children to raise, I am most terrified of not being able to raise and protect them.","Hi Meriden, it's natural that after a serious scare like that you would have some anxiety and fear. This fear is helpful to some extent, because it will assist you in taking care of yourself and not taking unnecessary risks with your health. You can say ""thanks very much"" to fear for trying to protect you, and then you can take steps to reduce it. Right now, fear is working overtime and stealing your quality of life. You can work to put it into perspective.I invite you to imagine that your job is to convince fear that you don't need it screaming in your ear constantly in order to be as safe as you can be. Imagine that fear is in front of you. It's saying ""hey, you need me! If I wasn't keeping you alert, you would be very ill"". Fear doesn't trust you to take care of yourself. What is the evidence you are caring for yourself and doing everything you can to prevent a recurrence? What is the evidence that this won't likely happen again (it was specifically connected to the stress of labour, right?). What is the evidence from your doctor that this is unlikely to recur? What is the evidence that you are healing? What is the evidence that you are very aware of the danger and will respond quickly if there is a recurrence? What is the evidence that worrying about it will hurt you, not help you? How many hours of your life do you want to hand over to fear?Fear is trying to keep you safe, but you can turn the volume down by talking to yourself about all these things. I wish you well."
"I constantly have this urge to throw away all my stuff. It’s constantly on my mind and makes me feel anxious. I don’t sleep because I’m thinking about something I can get rid of. I don’t know why I do it. I started years ago when I lived with my dad then I stopped when I moved in with my mom. Years later, it has started again.","Since you wrote that you noticed a change in your throwing away urge when you changed with which parent you lived, would you feel that throwing away things is connected to wanting to be done with certain areas of influence with either parent?Play in your mind with the metaphor of ""throwing away"" and whatever associations you feel toward this.  Are you feeling alarmed or freed, by throwing away things?  I'm only suggesting these, not telling you that they apply necessarily.Anxiety comes up when people feel helpless to manage a meaningful part of their lives.  So pay attention whether your stuff represents difficult scenarios or phases of your growing up years.   Possibly you are trying to rid yourself of painful feelings which were part of your early years' relationship with either parent.Basically, sounds as though you are trying to establish a clearer sense of who you are and the throwing away part is a means of discovering who you are, once all the clutter is released."
"I met a guy a while ago, and I can't stop thinking about him. I feel like I love him, but I don't think I know him. What if he is not who I think he is? I cry sometimes thinking someone is going to be with him or that he has a girlfriend. I don't know, am I too obsessive? Every time we talk though, it's like magic. He makes me feel amazing, but what if I'm mistaken?","Keller, it sounds like you're living this relationship in your mind, instead of in the real world. You can get answers to your questions by talking to him...getting to know him will answer all the curiosities you have. You're asking the questions in your head instead of being in the friendship. So what is it that gets in the way of actually asking the questions and getting to know him? Fear of rejection? Fear of something else? If you have fear that keeps you from having fulfilling friendships, I recommend a therapist to help you work through that. I wish you well. :)"
"I've been experiencing a lot of anxiety and panic attacks lately. I was recently diagnosed by my psychiatrist with obsessive-compulsive disorder. Lately, I've been questioning everything from my career to my relationship. My boyfriend and I just moved in a few months ago. All of a sudden, I don't feel as comfortable around him as I used to, although I can't seem to find a reason as to why I feel this way.","How is your boyfriend responding to your discomfort around him?Has he told you that he's noticed changes in you?The good news about a relationship is that you can talk about matters with the other person.  Doing so can only help clarify feelings and what either of you expect from the relationship.  Given that the two of you recently moved in together, it is natural for new dynamics, feelings and expectations to arise.  It just adds to the reasonableness of talking with each other about how living together feels to each of you.Psychiatrists earn their living by diagnosing people and telling them to take pills.  Very often, just being told the person has a ""condition"" makes them feel fragile and less capable than they actually are.Anxiety and panic attacks do mean that there is a great deal of emotion and situation needing to be addressed.It is the normal sign of having to address many or deep matters.   Be patient and give yourself time to learn the details of your relationship and whatever the career particulars are that are bothering you.   You're apparently self-aware since you're the one describing your own problematic situations.  Keep the label of being ""disordered"", aside.  Psychiatry labels do more good for psychiatrists than they do for people who are trying to live their lives."
"I've been experiencing a lot of anxiety and panic attacks lately. I was recently diagnosed by my psychiatrist with obsessive-compulsive disorder. Lately, I've been questioning everything from my career to my relationship. My boyfriend and I just moved in a few months ago. All of a sudden, I don't feel as comfortable around him as I used to, although I can't seem to find a reason as to why I feel this way.","Hi New Jersey,You talk about two very big changes in your life that have happened lately; the diagnosis/anxiety, and the moving in together. That's a lot!I love how you recognise that you been 'questioning everything'. I think anxiety's got its toe in the door and it's pushing you around, wanting some power over you. Fear and anxiety try to convince us that we need protection and that it's best to either pull away or fight. But letting anxiety control how you see your relationship isn't the answer here. I think you know that already.You must have moved in with him for a reason, and it's appropriate now to simply trust that, to ask him for some patience, and to focus on learning to manage the anxiety rather than questioning this decision to move in. Fear is getting in the way of you trusting yourself and your decision. You can figure the anxiety piece out while living with your boyfriend.When you're in a bit of a crisis is not the right time to make a major change. I suggest you use a therapist who works with cognitive behavioural therapy to learn to manage the anxiety, and then the relationship will likely seem more clear."
"My toddler defies everything I say and doesn’t see me as authoritative, so she says no about everything. I'd like to hear some ways I can work on not needing to feel so much in control all the time.","Hi Biddeford,This is a super goal. Feeling powerless is something parents are wise to get used to; there's a creature in the home whose job it is to find and use their power in the family and in the world. Of course your toddler defies you, and that's healthy. I worry more about the overly compliant ones. She is wanting to know what the rules are, and all you have to do is show her clearly where the lines are. I'll give you some tips.First, remind yourself that it's her job to learn what the rules are, and where her power is. Don't be so surprised when she wants it her way. If we go through our days being ready and prepared for these beautiful creatures to have minds of their own, we're less caught off guard when it happens. Avoid situations that invite power struggles. Any time you tell your daughter ""do this now"", you set up a power struggle. The good thing is that she's young enough you can pick her up; now is the time to teach her that mom's (or dad's) word means something. So, if you say ""let's get you dressed"", then be prepared to pick her up right away and show her that when you say something will happen, you can make it happen. And I'm talking about gently picking her up here...not roughly. Pick your battles; only give instructions when you have the power to make it happen.Give her choices, so she can see her power. Instead of opening her drawer and asking what she wants to wear, give her two choices. Here's an example...she's on the ipad and you say ipad time is over. She says ""no"". You can say ""ipad time is over. If you put it down, you can play later. If I have to take it away, you don't play it later."" The choice is hers. Then follow through.""When...then"" statements are really helpful. Your child asks for something. Instead of saying no, try ""as soon as the toys are picked up, we can have a snack"". You're simply a pleasant parent who wants the same thing they do...but they have to earn it. Staying calm yourself is the key, because then at least you will feel in control of yourself, which is the ultimate goal. Use self-talk to calm yourself. Remind yourself her behaviour is normal and healthy. Breathe through a moment in which you would have reacted, and it will be over by the time the breath is done. You can give yourself time to think before you make parenting decisions. Time is a useful tool not enough parents use. Good luck!"
"My toddler defies everything I say and doesn’t see me as authoritative, so she says no about everything. I'd like to hear some ways I can work on not needing to feel so much in control all the time.","That's a good question. I would say learn to pick your battles. What types of behavior/situations can you let go of? If you allow yourself to worry about the various areas in life that you cannot control, you will find yourself stressed out and unable to manage everything. Know that toddlerhood comes with lots of ""no's,"" tantrums, non-compliance, and a growing need for independence. When your toddler does something that you don't approve of, remain calm, explain to him/her the appropriate way to act, and model it for him/her. Remember to give your toddler praise when he/she does something good or acceptable. Be consistent and follow through with your instructions. Finally, know that you are not alone. Parenting comes with its set of challenges but all you can do is your very best. Good luck to you!"
"My toddler defies everything I say and doesn’t see me as authoritative, so she says no about everything. I'd like to hear some ways I can work on not needing to feel so much in control all the time.",Trust that you are a good mother and that you love your child.Trust and love are their own authority and come from a different inner place than the urge to be obeyed.Trust and love are effective guidance and usually feel happier and lighter too!
I was violently raped by another women who was my friend of 13 years. I’m having bad flashbacks. I’m scared to sleep because I see it in my dreams. I don't leave the house because I have panic attacks.,"I'm sorry for your suffering.There are therapy programs which help people to gradually feel more at ease so that daily living does not feel so frightening.Once you feel stronger and more secure from such a behavioral program, you'll be able to sleep more peacefully and leave the house whenever necessary to do your regular life.Then, you will be able to open and clear the deep emotional hurt that always occurs from being violated by a trusted friend.Sending good wishes in your work!"
"I have lately been having lots of anxiety and self-loathing about the fact that I am a young adult virgin girl who has never had a boyfriend before. It seems like everyone my age has already had boyfriends by now or are not virgins anymore, and I just had my first kiss five months ago. I’m worried that, at this rate, I won’t have a boyfriend for a very long time. The problem is that I want to lose my virginity to my first boyfriend who cares about me, but at the same time, I don't want to be waiting forever in order to experience sex. I have already given in to bad temptations by hooking up with random strangers on social media sites and having oral sex with them. Luckily, they were nice guys, but none of them wanted a relationship with me. I feel dirty by doing this, but I feel pressured to do this things in order to seem normal.
   Most people are surprised when they find out that I am a virgin or never had a boyfriend because people think I am really good looking. I am tall, I play lots of sports, and I get excellent grades in school. I am in my first year of university right now, and no guys have approached me to go out on a date or showed any interest. It bothers me. Most of the people in my family have been in relationships at my age already. I feel like I will be single forever sometimes.","Hi Winters, I'm so glad you wrote, because I think there are a lot of young women experiencing the exact same thing. You feel self-loathing for both being a virgin, and for being sexually active. Young women have always gotten crazy mixed messages about what they're supposed to be. They feel pressure to be pure, and they also feel pressure to be the vixen and please men sexually. But you can't be both, so you can't ever win if you buy into all that horse manure (excuse my language). This current hook-up culture puts added pressure on girls to expect nothing more than random sexual encounters that leave you feeling empty and used; perhaps desirable in that moment but mostly worthless. The stupid part is that research tells us that young men are also impacted negatively by this cultural norm that values sex and not relationship; they feel guilt, and loneliness.  I urge you to talk to other girls and women about your feelings. My hope and prayer is that they will echo my words here.Your value and power cannot ever be found in whether a man wants you, whether you turn his eye, or how he treats you. Your sexuality is a beautiful part of who you are, and it is to be celebrated. I love that you want to celebrate it with someone who cares. Who you are is so very much more than your sexuality. You sound like you have a lot of things going for you. Try to see all of those things when you think of yourself.There are many more virgins out there, and many are afraid, like you, that they don't fit in. We are all different, and you don't have to be anything but who you want to be; who you are. You don't have to have any kind of sex until you're ready, and that makes you brave and smart, not weird.You're tall and beautiful, and guys may be intimidated by that. It may take time for you to meet the right guy, but he's out there. The question is: How do you want to spend your time until he crosses your path? I hope you talk to someone soon and find out that your feelings are normal. I wish you the best."
"I have lately been having lots of anxiety and self-loathing about the fact that I am a young adult virgin girl who has never had a boyfriend before. It seems like everyone my age has already had boyfriends by now or are not virgins anymore, and I just had my first kiss five months ago. I’m worried that, at this rate, I won’t have a boyfriend for a very long time. The problem is that I want to lose my virginity to my first boyfriend who cares about me, but at the same time, I don't want to be waiting forever in order to experience sex. I have already given in to bad temptations by hooking up with random strangers on social media sites and having oral sex with them. Luckily, they were nice guys, but none of them wanted a relationship with me. I feel dirty by doing this, but I feel pressured to do this things in order to seem normal.
   Most people are surprised when they find out that I am a virgin or never had a boyfriend because people think I am really good looking. I am tall, I play lots of sports, and I get excellent grades in school. I am in my first year of university right now, and no guys have approached me to go out on a date or showed any interest. It bothers me. Most of the people in my family have been in relationships at my age already. I feel like I will be single forever sometimes.","I think that every person who has been single for any extended period of time has felt the same worries - myself included. Since relationships are so important to us we fear not having them and being single. It is similar to fearing that we won't ever get a good job when we have been out of work for awhile or fearing that we won't be healthy when we have been sick. We fear these things because they are so important - not because these fears are realistic or true! There is immense pressure put on young single people from peers and media to conform to ideas of what is normal and to meet expectations in terms of sexual experience, dating, etc. While some people may judge an adult who is a virgin - others will respect your choices and feel even more attracted to you because of your choices. Experimenting with sex, so long as you are being safe and respectful is also completely okay and normal. Since expectations vary and we can't be happy if we are always comparing ourselves to other people, we need to ultimately trust that being who we are and building a loving relationship with ourselves is the key to meeting someone who will cherish us for all the ways that we are special and unique, virgin or not. When we are able to really accept ourselves and trust in our loveableness (not a real word but you get what I mean!) then meeting someone special is simply a matter of time and effort - putting ourselves out in the world in situations where we are likely to meet other single people looking for relationships. When you are most afraid of being alone - remember that this fear is simply a reminder of how much you value relationships. Use that passion about wanting relationships to build the best relationship you can with yourself and then one day soon some lucky person will stumble into your life and benefit immensely from your passion and your ability to be authentically who you are rather than pretending to be ""normal"" or whatever that is anyway. Hope this helps!"
"I have lately been having lots of anxiety and self-loathing about the fact that I am a young adult virgin girl who has never had a boyfriend before. It seems like everyone my age has already had boyfriends by now or are not virgins anymore, and I just had my first kiss five months ago. I’m worried that, at this rate, I won’t have a boyfriend for a very long time. The problem is that I want to lose my virginity to my first boyfriend who cares about me, but at the same time, I don't want to be waiting forever in order to experience sex. I have already given in to bad temptations by hooking up with random strangers on social media sites and having oral sex with them. Luckily, they were nice guys, but none of them wanted a relationship with me. I feel dirty by doing this, but I feel pressured to do this things in order to seem normal.
   Most people are surprised when they find out that I am a virgin or never had a boyfriend because people think I am really good looking. I am tall, I play lots of sports, and I get excellent grades in school. I am in my first year of university right now, and no guys have approached me to go out on a date or showed any interest. It bothers me. Most of the people in my family have been in relationships at my age already. I feel like I will be single forever sometimes.","It is very hard to want a loving relationship, and either see or imagine all around you, the great times other couples are having. Extra hard is that other people's comments may start giving you the sense that you are letting them down to not have a relationship!All the fantasies that develop from viewing Facebook photos and imagining everyone or most people in ideal relationships, just augments any frustration of not being part of this group.Your post sounds like you're being true to yourself and honoring who you are really, by developing clear standards of what you'd expect from a relationship.For the longterm, whatever develops in your relationship life, you will always be able to look back and know you had self-integrity. By being your natural self, you're being attractive.   Probably very unlikely that a young woman who would like a relationship, will never have one.Maybe the young men in your school are not yet emotionally mature enough to know how to see and appreciate you.Even though it may be hard, have patience with bringing in someone who is good for you.  And, continue your keen insight of yourself because it is guiding you to be the best in all areas of living.Sending good luck in all areas!"
"I have lately been having lots of anxiety and self-loathing about the fact that I am a young adult virgin girl who has never had a boyfriend before. It seems like everyone my age has already had boyfriends by now or are not virgins anymore, and I just had my first kiss five months ago. I’m worried that, at this rate, I won’t have a boyfriend for a very long time. The problem is that I want to lose my virginity to my first boyfriend who cares about me, but at the same time, I don't want to be waiting forever in order to experience sex. I have already given in to bad temptations by hooking up with random strangers on social media sites and having oral sex with them. Luckily, they were nice guys, but none of them wanted a relationship with me. I feel dirty by doing this, but I feel pressured to do this things in order to seem normal.
   Most people are surprised when they find out that I am a virgin or never had a boyfriend because people think I am really good looking. I am tall, I play lots of sports, and I get excellent grades in school. I am in my first year of university right now, and no guys have approached me to go out on a date or showed any interest. It bothers me. Most of the people in my family have been in relationships at my age already. I feel like I will be single forever sometimes.","I think one of the first questions that springs to mind for me is, ""what's the rush?""  Just because other people in your circle have had experiences that you are still warming up to does not mean that there's something wrong or something to be ashamed of.  If anything, I want to commend you on the self-respect you have in wanting to wait and share this most intimate of experiences with someone that will feel the same way about it.  One of the most common distortions in our thinking is when we try to directly compare ourselves to others; while these people and even those in your family share a level of closeness to you they are not exactly like you - they don't see or feel things in the exact same way as you nor do they share the exact same perspective. It's important to be making choices for you and for your own desires and life goals.  Once you stop comparing your happiness, you may find that you are already experiencing it and allow more of your guard to fall down."
"For my whole life, I’ve been very unconfident, insecure, and self-questioning. I'm super quiet because I'm scared of what people will think of me. I avoid all social situations as it causes me great anxiety. It is how both of my parents have always been, and I feel like I'm doomed to that life also. It makes it super hard for me at work as the other employees try to use me and walk all over me because I’m too nice. It causes me depression and brings me down. I’m in my early twenties, and I really need to create a better life for myself. I've been like this for so long, so how do I change?","One of the greatest ways that we can promote ourselves s by learning how to assert ourselves.  Despite what most people think of when they hear the word assertive, assertive communication is one of the best ways to manage interpersonal conflict as well as maintain personal boundaries.  Once we become comfortable with acknowledging our boundaries, there is usually a follow-up whereby we realize that we have the right to those boundaries.  In effect, assertiveness communication becomes it's own self-motivating force in managing positive self-esteem. You may want to invest in a workbook that can help you to develop these skills on your own, or work directly with a therapist to develop them in a safe situation.   One of the Workbooks that I have found to be very helpful is, ""The Assertiveness Workbook: How to Express your Ideas and Stand Up for Yourself at Work and in Relationships"" by Randy J Paterson."
"I have a lot of issues going on right now. First of all, I have a lot of trouble sleeping at times, while other nights I sleep too much and still feel quite tired. I’m also noticing increased irritability and experiencing anxiety attacks that last for hours. Is there something wrong with me and if so what should I do?","Hi there. I have to commend you on reaching out to get some answers on why you are feeling the way that you are feeling. A lot of people secretly go about their lives every day feeling this way because they are too afraid of what the answer might be.First off, what stressors do you have in your life right now? Financial, relationship and unemployment are all common stressors for people. They can often make it difficult for us to sleep at night due to the constant racing thoughts and wonders of how you will deal with it all. Secondly, do you have a history of depression or does depression run in your family? Some of the symptoms listed here in this question (i.e. trouble sleeping, constant fatigue, too much sleep, anger & anxiety) are all common symptoms of depression. Often times, these symptoms can be overlooked and mistaken for ""just being tired."" Furthermore, it's important to ask yourself, if you are feeling worthless, problems with concentration and recurrent thoughts of death. If you are having these symptoms, please seek help IMMEDIATELY. Lastly, considering your stated symptoms I would recommend reaching out to your Doctor for further consult. It's always better to be safe and the earlier you catch the symptoms the faster you will get to feeling better! do Some helpful tips for the your Doctor would be to monitor your sleep habits (i.e. how much or little are you sleeping), make a list of your triggers for your anger outbursts as well as your triggers for your anxiety attacks. I hope this was helpful and the best of luck to you."
"I have a lot of issues going on right now. First of all, I have a lot of trouble sleeping at times, while other nights I sleep too much and still feel quite tired. I’m also noticing increased irritability and experiencing anxiety attacks that last for hours. Is there something wrong with me and if so what should I do?","It sounds as if you may be experiencing a bout of anxiety and/or depression. Sleeping difficulties, irritability and anxiety attacks all are correlated with these mood disorders. And it’s actually quite common for someone to deal encounter this during their lifetime. Also, keep in mind that just because you are experiencing this now does not mean that you will be dealing with it the rest of your life. Many times, it can be a single episode and if treatment is received, you can help prevent any recurrent episodes.However, you may want to first talk with your primary physician to rule out any medical issues that could be causing these problems. There may be a reason for the sudden onset of these symptoms that can be addressed quickly. On the other hand, if it is determined that you are experiencing anxiety and/or depression without a medical reason, there are two methods that are very helpful in your treatment:#1 Talk therapy with a certified therapistHe/She will be able to address the concerns you’re experiencing and discovering if there is an underlying issue that may be causing it.#2 MedicationThere are many medications that can assist you with the feelings that you are experiencing. Your doctor will be able to help you find the right one that works for you. If one doesn’t work, keep trying. There are many different options to address your specific needs.Also, a combination of these two options is extremely beneficial!Thank you for your question. I sincerely hope that you feel better soon!"
"I have a lot of issues going on right now. First of all, I have a lot of trouble sleeping at times, while other nights I sleep too much and still feel quite tired. I’m also noticing increased irritability and experiencing anxiety attacks that last for hours. Is there something wrong with me and if so what should I do?","It sounds like you are noticing yourself becoming overwhelmed with anxiety, feeling more irritable, and struggling to sleep consistently. There are many possibilities, in regards to what may be contributing to these things you are noticing, and a competent therapist may be able to help. In therapy, you may be able to gain insight into these experiences as well as develop strategies for coping with and eventually alleviating anxiety, irritability, and inconsistent sleep."
"I feel that I need to end my present relationship. He lives three hours away and likes the reassurance of having someone to talk to multiple times per day and seeing me once or twice a month. I want someone who is more present and more of a life companion. Lately, he has had a very busy work schedule and I have only seen him a few times in the last 6 weeks. I told him that I can't continue in this way because I constantly feel frustrated and angry and that he is not making the relationship enough of a priority. I also feel it is keeping me from possibly finding the relationship I want. We have been together 7 years. The problem is that I panic and experience anxiety and depression thinking of him with someone else and then thinking I will never meet someone I like. We have gone through this cycle already 4-5 times and I feel it is unhealthy to stay in it, but my aversion to the anxiety and depression I experience upon separation always leads me to reconcile.","It sounds like you have some insight into the cycle that you describe with your current relationship and at the same time you are still feeling stuck. It also sounds like the distressing feelings that you experience, when you imagine what will happen for you and your current partner, are pretty overwhelming. A competent therapist may be able to help you work through these difficult thoughts and feelings and find a resolution to this cycle that will feel right to you."
"I feel that I need to end my present relationship. He lives three hours away and likes the reassurance of having someone to talk to multiple times per day and seeing me once or twice a month. I want someone who is more present and more of a life companion. Lately, he has had a very busy work schedule and I have only seen him a few times in the last 6 weeks. I told him that I can't continue in this way because I constantly feel frustrated and angry and that he is not making the relationship enough of a priority. I also feel it is keeping me from possibly finding the relationship I want. We have been together 7 years. The problem is that I panic and experience anxiety and depression thinking of him with someone else and then thinking I will never meet someone I like. We have gone through this cycle already 4-5 times and I feel it is unhealthy to stay in it, but my aversion to the anxiety and depression I experience upon separation always leads me to reconcile.","Sounds like your panic is less about loosing the relationship you are in (which by the way doesn't sound like it's meeting YOUR need for connection) and more about being alone. Being with him is serving you, even if the relationship is less than ideal, from being alone. Being alone can be scary. You'd have to face yourself. You'd have to learn to love and care for and cherish yourself. All important skills and tasks in maturing and growing up, but scary none the less. What if...What if you gave yourself permission to be in a relationship with YOU?"
"I'm a teenager, and I struggle with going out and talking to people. I feel awful about leaving home. I know I can't afford a therapist so I don't know what my problem is, but I think I might have social anxiety.","If you are noticing that anxiety tends to be triggered around interactions with others, then you may have social anxiety. Working with a therapist, you may be able to gain insight into the nature of the anxiety, develop tools for coping with it, and take steps that may alleviate it over time, so that you can enjoy your interactions with others. If you are short on money, there still may be options for you to be able to see a therapist. Check with your insurance provider about your behavioral health coverage. If you have medicaid/apple care, there are some private practice therapists who accept this form of insurance, as well as community clinics which do. If you are not insured, some therapists and clinics will work on a sliding fee scale, and accept either low fee or may even work with you pro-bono (for free)."
"Whenever I don't tell my friends or anyone what I did or stuff that's not really important, I feel terrible, like there’s a hole in my stomach. It only goes away when I hurt myself.","Hi Kansas, I feel strongly that the help of a professional therapist is important here. Feelings are never wrong, but it can help to understand where they come from and talk to someone who can teach you healthy ways to cope. Self-harm is not the answer to managing those emotions you feel in your stomach. Although I'm glad you said something here, a professional would need to spend some time with you and get a deep understanding of your life in order to help you sort all these reactions out effectively. I hope you reach out to someone soon."
"Whenever I don't tell my friends or anyone what I did or stuff that's not really important, I feel terrible, like there’s a hole in my stomach. It only goes away when I hurt myself.","Sorry to hear of your situation.Possibly you are overlooking that your own Self is someone worth talking to as well.None of us are ever really alone because we are always with ourselves.Self-talk is a major part of what guides our decisions and how we make sense of relationships and situations.    Even after telling people the stories or activities, hearing their comments, it is always within ourselves that we decide if the way we were received by these others, the comments we heard back, feel right and accurate to our lives.I hope the feeling of a hole in your stomach would decrease by enjoying your Self.    I am guessing that hurting yourself makes the stomach hole feel less bad because the physical pain you create in yourself distracts you from feeling it.Enjoying your Self by talking kindly, loving, and having inner dialogue may very well decrease the feeling of a hole, altogether.Sending lots of good luck!"
"I was raped repeatedly when I was younger. I told my parents and action was taken, but now that I’m an adult, I suffer from extreme anxiety.","While anxiety can come about for many reasons, trauma is definitely one of the factors that makes anxiety a possibility both immediately following a traumatic event and later in life. When we have experienced such scary violations of our bodies - we may experience residual effects of fear for many years to come. This is normal, natural and in many ways helpful - at least initially. This fear is in some way a sign that your body/mind is taking good care of you - trying to keep you on your toes in order to protect you from anything terrible happening to you again. However, as it sounds like you know, anxiety feels awful and there are certainly ways of learning to reduce anxiety. In order to get the tools you need to manage anxiety and also understand where it comes from and how it works in your life, I would encourage you to seek professional help and check out anxiety resources online."
"I was raped repeatedly when I was younger. I told my parents and action was taken, but now that I’m an adult, I suffer from extreme anxiety.","Hi. Even though (thankfully) your parents responded well to you telling them, and you received treatment, it's possible, and very normal for sexual abuse trauma to affect you in different ways as you age and develop. Please see a therapist, who can help you find the root of the anxiety."
"I was raped repeatedly when I was younger. I told my parents and action was taken, but now that I’m an adult, I suffer from extreme anxiety.","It's not unusual for traumatic experiences that happened when we were younger to stay with us when we get older.  Traumatic experiences can become embedded in our bodies, as well as in our emotions.  If the issue doesn't get a chance to get resolved within, then external action doesn't necessarily take care of the problem.  Seek out a qualified trauma therapist so you can start to deal with the issues you're grappling with."
"I find myself being very outgoing most of the time, but there are some times when I don't know what to say. I don't even want to talk at all. It's like, I search for the right thing to say and nothing ever comes out. I don't know if I'm outgoing only to fill the void of not knowing what to say. I don’t know if people like that about me. I'm very self-conscious and always think people are talking about me, so it makes me have a cold shoulder and not want to talk.","Would you feel more secure in conversations if instead of talking soon after meeting someone or entering a social situation, you simply listened attentively to the other people?This way you'd have a more secure idea of what topics the group likes talking about and whether you like talking about these topics as well.Maybe you simply are in groups or situations in which you don't care for the people or focus.Start by trusting your own evaluation of your true interest in being among the groups in which you are.Maybe you simply need new and different groups."
"This is preventing me from getting a job. I have bad relationship with my bipolar mother. I am living with her but it stresses me out so much to be around her that I have locked myself in my room. I have no friends or other family to help me. I have no money for therapy, but I think I need therapy before I can secure a job.","Overwhelming fear, social anxiety and depression are especially painful because they make behaving constructively a challenge.  But there are also lots of examples of folks who have successfully worked their way through this.  So there is hope!   In addition to the suggestion to visit your doctor (who may prescribe a medication to help you relax), there are many social service agencies who provide free counseling or take medicaid.  A good CBT therapist will help you look at your thinking so that you may see how you are distorting your thoughts.  Behavior is also important.  Despite how you may feel: it is helpful to go out, to do things that relax you (maybe a yoga class or a meditation class?).  Exercise. Diet. Eat well. Think back on the things that you used to do that helped in the past, and force yourself to do these things again.  I know that this seems hard, but it beats the alternative, doesn't it?  Of course, I recommend you pick up a copy of my book, Living Yes, which will help you look at these and other ideas to help you out.  I hope you get unstuck soon!  ~Mark (www.MarkMorrisLCSW.com and www.LivingYes.org)"
"This is preventing me from getting a job. I have bad relationship with my bipolar mother. I am living with her but it stresses me out so much to be around her that I have locked myself in my room. I have no friends or other family to help me. I have no money for therapy, but I think I need therapy before I can secure a job.",A good first step would be to make an appointment with your primary care provider & discuss your concerns.  They would have resources available to help in your particular situation.
